SessionID,AdClicks,InfoSectionCount,InfoSectionTime,HelpPageVisits,HelpPageTime,ItemBrowseCount,ItemBrowseTime,ExitRateFirstPage,SessionExitRatio,PageEngagementScore,HolidayProximityIndex,VisitMonth,UserPlatformID,WebClientCode,MarketZone,TrafficSourceCode,UserCategory,IsWeekendVisit,MonetaryConversion
fiGyZ7SLDA8Yiqf0,0.0,0.0,0.0,0.0,0.0,10.0,444.5,0.0,0.02,13.9394091,0.0,November,Android,Chrome,North America,1.0,Returning,False,Yes
ig9mKNPcsMhoawbF,4.0,0.0,0.0,0.0,0.0,57.0,3079.083333,,0.012907268,0.0,0.0,December,Android,,Asia-Pacific,10.0,Returning,False,No
nmW8cw9U7bq6pCN5,4.0,3.0,37.25,0.0,0.0,19.0,656.25,0.0,0.023529412,0.0,0.0,December,Android,Firefox,Asia-Pacific,6.0,Returning,False,No
k5FtTKUWilGVd8dE,,0.0,0.0,0.0,0.0,11.0,205.75,0.018181818,0.036363636,0.0,0.0,December,MacOS,Safari,Central America,2.0,Returning,False,No
ALvyENdxdT2495YC,1.0,0.0,0.0,0.0,0.0,9.0,470.0,0.0375,0.066666667,0.0,0.0,December,Android,Edge,North America,1.0,Returning,False,No
L1jptahagOI4sGRq,2.0,11.0,225.5,,,40.0,1352.833333,,0.015733333,0.0,0.0,December,iOS,Chrome,North America,2.0,Returning,True,No
hRI0eVV6glZbusXL,1.0,0.0,0.0,0.0,0.0,8.0,497.25,0.016666667,0.025,0.0,0.0,December,Windows,UC Browser,,1.0,Returning,True,No
OjfjTFGzSWwwLNnu,2.0,0.0,0.0,0.0,0.0,5.0,23.0,0.12,0.16,0.0,0.0,December,Windows,Safari,North America,3.0,Returning,False,No
ZDLfeLHSCR3yAaIY,3.0,,,,,186.0,6975.887249,0.003163265,0.00929719,14.45829487,0.0,November,Windows,Safari,Asia-Pacific,2.0,Returning,False,Yes
wiswhD1tRuONT8DG,2.0,0.0,0.0,0.0,0.0,5.0,125.75,0.066666667,0.14,0.0,0.0,November,iOS,Chrome,North America,10.0,Returning,True,No
FfALnWE6c6pelktf,,0.0,0.0,0.0,0.0,80.0,3734.958333,0.0025,0.026547619,0.0,0.0,November,Android,Chrome,North America,2.0,Returning,False,No
LNcLjWEgKJGLgoej,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,December,,Safari,Europe,1.0,Returning,False,No
RbkJDtZFBPrF4Isk,3.0,4.0,82.5,0.0,0.0,16.0,299.5,0.0,0.005555556,0.0,0.0,December,Windows,Safari,South America,2.0,Returning,True,No
PQ1r6gD5cDyuJR2g,0.0,0.0,0.0,0.0,0.0,5.0,75.0,0.04,0.08,0.0,0.0,December,iOS,Chrome,Oceania,1.0,Returning,False,No
lobxjgWTrZd8t9ev,2.0,0.0,0.0,0.0,0.0,16.0,318.75,0.0,0.004166667,0.0,0.0,November,Android,Chrome,Oceania,1.0,,False,Yes
q17qvRYtK2YSksiM,,0.0,0.0,0.0,0.0,42.0,1766.833333,0.023015873,0.062641723,0.0,0.0,November,Android,Chrome,North America,13.0,Returning,False,No
38eoOdIk884nF1ou,4.0,0.0,0.0,0.0,0.0,9.0,608.75,0.0,0.025,42.422531,0.0,December,Android,Chrome,Other,2.0,Returning,False,Yes
DYaRQsHZfNhdkg6g,1.0,0.0,0.0,0.0,0.0,8.0,186.0,0.0,0.044444444,0.0,0.0,December,Android,Chrome,North America,10.0,Returning,False,No
tyhmAB3FsJYII66O,0.0,1.0,41.5,0.0,0.0,12.0,237.5,0.015384615,0.046153846,0.0,0.0,December,,UC Browser,Europe,1.0,Returning,False,No
ReRDg8tDIaRkHims,,3.0,38.0,0.0,0.0,12.0,279.0833333,0.0,0.038461538,0.0,0.0,November,Windows,Safari,Central America,2.0,Returning,False,No
PYnOKJ6R5ja9kEZB,2.0,0.0,0.0,0.0,0.0,6.0,1098.5,0.066666667,0.1,0.0,,December,Android,Chrome,Oceania,1.0,Returning,False,No
nS3FTih18lJni0vZ,1.0,7.0,98.0,3.0,61.0,83.0,2355.682738,0.002873563,0.022487296,0.0,0.0,December,Windows,Safari,North America,2.0,Returning,False,No
jauhDw2rovuHiXrT,1.0,0.0,0.0,0.0,0.0,3.0,39.5,0.0,0.033333333,0.0,0.0,December,Windows,Safari,,8.0,New,False,No
uvQMo5mc7R7iq7OC,1.0,0.0,0.0,2.0,686.0,11.0,288.125,0.030769231,0.066666667,0.0,0.0,December,MacOS,Safari,Asia-Pacific,3.0,Returning,False,No
ohVmX2rsF6a6Rkyd,0.0,1.0,94.0,0.0,0.0,54.0,1210.921324,0.005454545,0.008671329,0.0,0.0,December,Android,Chrome,Asia-Pacific,1.0,Returning,False,No
TuW4aFJH9KixudYN,0.0,13.0,340.5916667,0.0,0.0,43.0,863.3468254,0.0,0.006730769,40.01028435,0.0,November,Android,Chrome,South America,1.0,Returning,False,Yes
1h8yq66wlVXyE9RB,0.0,0.0,0.0,0.0,0.0,12.0,412.875,0.0,0.02,0.0,0.0,December,iOS,Chrome,South America,1.0,Returning,True,No
XEwm2PyeedAMa25R,1.0,1.0,5.0,0.0,0.0,26.0,850.6666667,0.007407407,0.061728395,0.0,0.0,December,Android,Chrome,North America,,Returning,False,No
QlLhfcjxO1lKZhij,1.0,5.0,85.33333333,3.0,8.0,,,0.003993856,0.01587654,8.024865728,0.0,November,Android,Chrome,North America,10.0,Returning,False,Yes
S5Mc6nECt81Ke8w9,2.0,0.0,0.0,0.0,0.0,77.0,1903.601743,0.003151515,0.029314358,0.0,0.0,December,Windows,Safari,Asia-Pacific,1.0,Returning,False,No
UkcxsBn4ElaQ994p,3.0,10.0,60.7,1.0,110.25,75.0,1585.60873,0.005063291,0.021603376,0.0,0.0,December,Android,Chrome,South America,1.0,Returning,False,No
tNy3P8Vi2vsyAkpO,,12.0,1098.5,1.0,0.0,115.0,6367.506345,0.016,0.030930013,0.0,0.0,November,Windows,Safari,North America,3.0,Returning,False,Yes
lnaXqrglisi2Uf4E,4.0,0.0,0.0,0.0,0.0,3.0,79.0,0.0,0.033333333,0.0,0.0,November,Windows,Chrome,North America,1.0,Returning,False,No
F5ga0jalen9kyJzH,3.0,,,0.0,0.0,40.0,978.0916667,,0.016060606,0.0,0.0,December,iOS,Chrome,Europe,2.0,Returning,False,No
ElYz4F7VoK8hyk8O,4.0,0.0,0.0,0.0,0.0,6.0,118.3333333,0.033333333,0.044444444,0.0,0.0,November,iOS,,North America,3.0,Returning,True,No
tDTH68xe0N4VWQDb,,0.0,0.0,0.0,0.0,48.0,4293.833333,0.008333333,0.034166667,0.0,0.0,November,Android,Safari,North America,2.0,New,True,No
502URGzCOwZZgByH,0.0,5.0,114.25,0.0,0.0,107.0,9126.982468,0.005612245,0.017992979,0.0,0.0,November,Android,Chrome,North America,2.0,Returning,False,Yes
xXyX8XwFf4VvdZpW,2.0,0.0,0.0,5.0,53.83333333,2.0,31.16666667,0.0,0.033333333,0.0,0.0,November,Android,Chrome,South America,2.0,Returning,False,No
zKJKtjdG1qBxkSnT,0.0,7.0,288.5208333,0.0,0.0,12.0,402.3958333,0.0,0.002857143,0.0,0.0,December,Windows,Safari,Central America,2.0,New,True,No
5sPv9Tuj8gRtOFiK,0.0,2.0,48.5,0.0,0.0,5.0,396.1666667,0.0,0.008333333,0.0,0.0,December,iOS,Chrome,Africa,10.0,Returning,False,No
gHyTP7iqeccOa764,4.0,0.0,0.0,0.0,0.0,22.0,1632.533333,0.009090909,0.025,0.0,0.0,December,iOS,Chrome,North America,2.0,New,True,No
5cFAA0RfwbUeemh4,3.0,0.0,0.0,0.0,0.0,17.0,399.5,0.017647059,0.047058824,0.0,0.0,December,Android,Chrome,North America,2.0,Returning,False,No
s6gtaYSTtNyQjDFc,0.0,,,0.0,0.0,2.0,59.5,0.0,0.1,0.0,0.0,December,Windows,Safari,Oceania,2.0,Returning,True,No
yrGoeXPM77BF9dR4,2.0,0.0,0.0,0.0,0.0,20.0,624.0083333,0.005,0.015178571,0.0,0.0,December,Windows,Chrome,Asia-Pacific,2.0,Returning,False,No
MVzWxQOhPNCJbDg6,0.0,0.0,0.0,0.0,0.0,11.0,116.5,0.036363636,0.075757576,0.0,0.0,December,Android,Chrome,North America,1.0,Returning,False,No
Wn2CSvPSuajjNmhF,2.0,0.0,0.0,0.0,0.0,18.0,391.5833333,0.0,0.025,0.0,0.0,December,Android,Chrome,Oceania,2.0,New,False,No
yo3cBjL78oZqQ684,2.0,0.0,0.0,0.0,0.0,26.0,664.85,0.026923077,0.066666667,0.0,0.0,December,Android,Opera,Oceania,1.0,Returning,True,No
SZYPBk1113cFTiAB,1.0,8.0,225.4166667,0.0,0.0,44.0,1254.112179,0.007092199,0.030129179,0.0,0.0,December,iOS,Chrome,Asia-Pacific,1.0,Returning,False,No
R5OoDEFTb6TgK2SK,0.0,2.0,31.0,0.0,0.0,88.0,5321.441032,0.016853933,0.019314057,25.74700712,0.0,November,iOS,Chrome,North America,2.0,Returning,False,Yes
fx6PWQ6A5cvrKGXT,2.0,0.0,0.0,0.0,0.0,13.0,751.5416667,0.033846154,0.06025641,0.0,0.0,December,Windows,Safari,,2.0,Returning,False,No
4ix0qojFmEuUouHH,3.0,3.0,99.75,0.0,0.0,89.0,2520.056936,0.002173913,0.012934783,40.51760545,0.0,November,,Chrome,North America,3.0,Returning,False,Yes
cRwAxlUHjvIITDS1,4.0,2.0,14.0,0.0,0.0,5.0,45.25,0.0,0.038095238,0.0,0.0,December,Android,,North America,2.0,Returning,False,No
savze7lEsUwXdybe,2.0,4.0,48.5,0.0,0.0,7.0,31.5,0.0,0.026666667,0.0,0.0,December,Android,Chrome,,2.0,Returning,False,No
FcCDJmQdrlSW7edq,,0.0,0.0,0.0,0.0,,,0.005882353,0.030392157,0.0,0.0,December,iOS,Internet Explorer,Asia-Pacific,2.0,Returning,False,No
enE1Sz7Wlnvd1LD7,0.0,0.0,0.0,1.0,51.5,31.0,618.75,0.003225806,0.027956989,0.0,0.0,November,Android,Chrome,North America,13.0,Returning,False,No
AMB7LMhA7cIBRvtw,4.0,0.0,0.0,0.0,0.0,40.0,1699.583333,0.023076923,0.033799534,0.0,0.0,November,Android,Chrome,Asia-Pacific,1.0,Returning,True,No
LOQPWaZfHxcaaNbH,4.0,0.0,0.0,0.0,0.0,39.0,935.0972222,0.005128205,0.015042735,0.0,0.0,December,Android,Chrome,Central America,2.0,Returning,False,No
7iIqfJLz79cHJpwy,0.0,0.0,0.0,0.0,0.0,13.0,541.9166667,0.0,0.015384615,26.09995422,0.0,December,Android,Edge,North America,2.0,New,False,Yes
VoQIhQNtm4diC0L2,1.0,0.0,0.0,0.0,0.0,11.0,559.25,0.036363636,0.042424242,0.0,0.0,December,Android,Chrome,North America,10.0,Returning,False,No
T5dSfS5pqD2g5R4M,4.0,0.0,0.0,2.0,63.5,14.0,376.0,0.0375,0.040625,0.0,0.0,November,Android,Chrome,Europe,11.0,Returning,True,Yes
lLW7I8r5g7zBeKcj,4.0,0.0,0.0,0.0,0.0,6.0,93.5,0.016666667,0.066666667,0.0,0.0,December,Windows,Safari,Asia-Pacific,1.0,Returning,True,No
ZHS3st4cENYtevzU,2.0,2.0,31.5,0.0,0.0,27.0,811.8630952,0.0,0.015873016,0.0,0.0,November,Windows,Safari,South America,8.0,Returning,True,No
z3L7OeYjiZgMx4iU,2.0,3.0,7.0,1.0,25.16666667,21.0,446.0,0.019047619,0.031746032,32.38852793,0.0,November,Android,Chrome,North America,1.0,Returning,False,No
sZYffOb3xFF0VE6M,4.0,0.0,0.0,0.0,0.0,27.0,1166.683333,0.014074074,0.026492375,0.0,0.0,November,iOS,Chrome,Oceania,3.0,,False,No
366TzU9ie7AuNyq1,4.0,5.0,80.66666667,2.0,278.25,4.0,233.375,0.022222222,0.02,0.0,0.0,November,Windows,Safari,North America,2.0,Returning,False,No
z6SQpytoY4vqEFT1,4.0,14.0,200.4166667,0.0,0.0,7.0,72.41666667,0.0,0.004761905,0.0,0.0,December,Linux,Brave,Other,20.0,Other,False,No
WWiYS8eITYy5xNEa,1.0,0.0,0.0,0.0,0.0,20.0,301.0,0.005555556,0.066666667,0.0,0.0,December,Windows,Safari,North America,2.0,Returning,False,No
yAcgOGp9TVGnvF31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,December,,Safari,North America,1.0,Returning,True,No
gXNGKbKCwWZHwkOF,1.0,4.0,240.1666667,0.0,0.0,73.0,2371.371545,0.013333333,0.033805229,0.0,0.0,November,iOS,Chrome,North America,2.0,Returning,True,No
qOZnxf24lYeoXgrM,0.0,2.0,20.0,3.0,402.0,85.0,3881.79359,0.00453159,0.039115224,0.0,0.0,November,Android,,North America,2.0,Returning,False,No
BYCd2Ykkv8SUMI1S,,4.0,52.83333333,0.0,0.0,57.0,1761.285714,0.006896552,0.022220854,0.0,0.0,November,Windows,Safari,North America,3.0,Returning,True,No
ZtIEkrIsogqGKsyH,2.0,0.0,0.0,0.0,0.0,20.0,333.3333333,0.01,0.04,0.0,0.0,November,Android,Chrome,Oceania,1.0,Returning,False,No
SUvXwGWz9mA0KEmc,,3.0,171.375,0.0,0.0,29.0,1343.946429,0.035714286,0.034983766,0.0,0.0,November,,,Central America,13.0,Returning,True,No
K59HRonVq1YSEkqP,1.0,0.0,0.0,0.0,0.0,9.0,87.91666667,0.0,0.003174603,0.0,0.0,November,Linux,,Africa,1.0,Returning,True,No
mLrZ1T4jNmysm0ip,3.0,7.0,152.6,2.0,50.5,30.0,1089.285714,0.0,0.012952381,23.59811637,0.0,November,Android,Chrome,South America,2.0,Returning,False,No
az5L1OI95PlUYHzR,2.0,0.0,0.0,0.0,0.0,4.0,143.5,0.033333333,0.058333333,0.0,0.0,December,Windows,Safari,North America,2.0,Returning,False,No
moiDfhJojbGMkQOS,2.0,3.0,365.0,0.0,0.0,6.0,737.75,0.0,0.008333333,0.0,0.0,November,Windows,Safari,Middle East,2.0,Returning,False,No
GM3LExsEqL8LEHi0,1.0,0.0,0.0,0.0,0.0,29.0,1102.85,0.009195402,0.028275862,0.0,0.0,November,Windows,Safari,North America,3.0,Returning,False,No
Eo7N1CZJ9Fsot3VP,3.0,4.0,96.25,0.0,0.0,67.0,3763.000758,0.0,0.003076923,15.84839963,0.0,November,Android,Edge,Other,3.0,Other,False,Yes
c8S0J4Jpfdujx6PL,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,November,iOS,Chrome,Europe,11.0,Returning,True,No
0mjGT7Xjthn9sAI2,1.0,5.0,107.125,0.0,0.0,34.0,916.0,0.0,0.002857143,0.0,0.0,December,Android,Chrome,Europe,1.0,Returning,False,No
C1qBfccnpSm1Qlfe,2.0,,,0.0,0.0,7.0,491.5833333,0.0,0.008333333,45.9675105,0.0,December,iOS,Chrome,South America,2.0,New,True,Yes
WIepDE7yW9RXfEVT,0.0,3.0,224.5,0.0,0.0,1.0,26.5,0.0,0.033333333,0.0,0.0,December,iOS,Chrome,Europe,6.0,New,True,No
SHnui4BmX2yxTGgP,3.0,5.0,46.95833333,0.0,0.0,30.0,585.8,0.0,0.002083333,0.0,0.0,November,Android,Chrome,North America,10.0,Returning,True,No
HApsaOkKxANXf6FV,1.0,0.0,0.0,0.0,0.0,28.0,630.0833333,0.013580247,0.032839506,0.0,0.0,November,Windows,,North America,10.0,Returning,True,No
GZ16SDDeKy9RoT1p,1.0,2.0,23.0,0.0,0.0,18.0,657.25,0.0,0.0125,0.0,0.0,December,Android,Chrome,Other,2.0,New,False,No
sGAsNCbECGhpGAMZ,2.0,0.0,0.0,0.0,0.0,20.0,366.5,0.0,0.01,0.0,0.0,November,Android,Chrome,North America,2.0,Returning,False,No
2L283BxZiWlmOSsq,0.0,0.0,0.0,0.0,0.0,45.0,1478.07381,0.020454545,0.038636364,,0.0,November,Android,Chrome,Oceania,13.0,Returning,False,No
FGJv8DkqnjbVfRDw,1.0,7.0,52.875,0.0,0.0,9.0,152.4166667,0.0,0.017777778,0.0,0.0,December,Android,Chrome,South America,2.0,New,False,No
sewm4xLxqbrmRM67,0.0,1.0,15.0,1.0,4.0,49.0,711.3630952,0.0,0.002040816,0.0,,December,Windows,Safari,North America,2.0,New,False,No
qMKnB0npJjYOycdO,,8.0,146.0,5.0,125.5,99.0,3881.938907,0.001851852,0.026820988,10.12959599,0.0,November,Android,Chrome,Other,3.0,Returning,False,No
sWvX55EWUGCPSFpg,4.0,3.0,173.9444444,0.0,0.0,14.0,890.5277778,0.0,0.028571429,52.74177636,0.0,December,MacOS,Firefox,Africa,10.0,Returning,False,Yes
CnYLyouMgMWF38Dy,1.0,1.0,105.0,,,59.0,1125.904762,0.0,0.014043584,0.0,0.0,December,iOS,Chrome,Asia-Pacific,2.0,Returning,False,No
Nr1warqlfTgLXEGW,0.0,5.0,111.6666667,1.0,123.5,42.0,1610.783197,0.009090909,0.017794258,4.646503212,0.0,December,iOS,Chrome,Asia-Pacific,2.0,Returning,False,No
oMdN6Cxc6jcAtq6k,0.0,5.0,100.9166667,0.0,0.0,114.0,3488.070803,8.14e-05,0.022685492,5.698711043,0.0,November,Android,Chrome,Asia-Pacific,2.0,Returning,False,No
knPgkODaJhjEozW9,4.0,1.0,27.33333333,1.0,0.0,4.0,78.83333333,0.0,0.044444444,0.0,0.0,November,Windows,Chrome,Central America,2.0,Returning,False,No
swbVMyxc15g5yjXf,,2.0,36.5,0.0,0.0,80.0,2762.770833,0.0,0.006410256,10.0986778,0.0,November,MacOS,Chrome,Asia-Pacific,,Returning,False,Yes
LgDttIy9LQyV7Kfq,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,November,iOS,Chrome,North America,1.0,Other,True,No
MWF083zyChbZbIOi,0.0,0.0,0.0,0.0,0.0,11.0,460.8333333,0.027272727,0.025757576,0.0,0.0,December,iOS,Chrome,Middle East,2.0,,True,No
PNHkngrBcrm1Oh76,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,December,iOS,Chrome,Oceania,3.0,Returning,False,No
iSmdG6v2mK4bhW89,2.0,0.0,0.0,0.0,0.0,10.0,211.8333333,0.0,0.04,0.0,0.0,December,Android,Chrome,Asia-Pacific,13.0,Returning,False,No
KrDDxhpcGEzVrgZ9,1.0,0.0,0.0,0.0,0.0,,,0.066666667,0.133333333,0.0,0.0,November,Windows,Safari,North America,1.0,Returning,False,No
493SKO6fBHbuqRPf,3.0,,,0.0,0.0,6.0,166.0,0.0,0.033333333,0.0,0.0,December,Android,Chrome,North America,3.0,Returning,False,No
w5JoyWIsLgxVcOAF,1.0,0.0,0.0,0.0,0.0,110.0,5244.471512,0.002201835,0.013960708,0.0,0.0,November,Android,Chrome,North America,2.0,Returning,False,Yes
z7HqsifNx7Jd9vD8,0.0,2.0,131.0,2.0,9.0,14.0,237.75,0.0,0.022222222,0.0,0.0,December,Android,Opera,South America,2.0,New,False,No
9JmjQO5JY1bmahZj,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,November,iOS,Chrome,Asia-Pacific,8.0,Returning,False,Yes
3sQd1RY5QdcJVv0U,0.0,0.0,0.0,0.0,0.0,24.0,671.0886525,0.026666667,0.036566293,0.0,0.0,November,Windows,Safari,Asia-Pacific,2.0,Returning,False,No
VCWUIMiU48plZitY,1.0,0.0,0.0,0.0,0.0,8.0,107.1666667,0.0,0.025,0.0,0.0,November,Android,Chrome,Other,2.0,New,False,No
1TjrdNc9mCq3eEHq,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,November,MacOS,Safari,South America,3.0,Returning,False,No
2Ib0xqgNsc4zMloR,,0.0,0.0,0.0,0.0,10.0,443.75,0.06,0.07,38.19240444,0.0,November,Windows,UC Browser,Central America,1.0,Returning,False,Yes
EyLnWPO65Jj568xo,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,December,iOS,Chrome,South America,1.0,Returning,False,No
RhaxKLO7afT63KlH,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,0.0,0.0,November,,Safari,South America,1.0,Returning,False,No
MQShIRZM3zpwzQJm,2.0,0.0,0.0,0.0,0.0,5.0,99.0,0.0,0.04,0.0,0.0,November,Android,Edge,North America,,Returning,False,No
cptIxQenXKI7mQel,0.0,0.0,0.0,0.0,0.0,21.0,517.5416667,0.0,0.010526316,16.1585582,0.0,November,Windows,Safari,Asia-Pacific,8.0,Returning,False,Yes
MBlMyvTailooelLc,2.0,1.0,3.0,0.0,0.0,34.0,1767.4,0.011515152,0.039004329,0.0,0.0,November,iOS,Chrome,South America,3.0,Returning,False,No
XakUpCTsWyhMc1DX,2.0,0.0,0.0,0.0,0.0,23.0,338.5833333,0.0,0.008695652,0.0,0.0,November,iOS,Chrome,North America,10.0,Returning,False,No
9QkQS9nDzH1Dkdn8,1.0,0.0,0.0,3.0,27.0,45.0,1218.030952,0.023333333,0.047679739,0.0,0.0,December,Android,,Oceania,1.0,Returning,True,No
v2HFKPNq7IqxM0w8,4.0,12.0,271.3,3.0,627.75,40.0,1358.874152,0.016571429,0.019758242,10.0674357,0.0,December,Windows,Chrome,Europe,2.0,Returning,False,No
1BdANblMxYBd1mSj,1.0,1.0,29.5,0.0,0.0,50.0,1831.903509,0.0,0.010333333,52.03463312,0.0,December,Android,Edge,Asia-Pacific,8.0,Returning,False,Yes
AIYLYwrgvXwmwiMY,2.0,8.0,340.9333333,,,26.0,1076.861905,0.0,0.014942529,11.9331881,0.0,December,Windows,Safari,North America,8.0,New,True,No
NFZhKBLozCd8NnGr,4.0,3.0,24.0,0.0,0.0,35.0,529.2916667,0.0,0.021621622,0.0,0.0,November,Android,Chrome,North America,1.0,Returning,False,No
pV4yIc0xbxKZR8Vp,3.0,0.0,0.0,0.0,0.0,,,0.036363636,0.045454545,0.0,0.0,November,Android,,Asia-Pacific,1.0,Returning,False,No
93DJzruoyeNwlpVJ,2.0,0.0,0.0,0.0,0.0,31.0,1297.464286,0.0,0.018010753,0.0,0.0,November,Android,Safari,North America,2.0,Returning,True,No
D9iO8oC4nDgkTk31,,,,0.0,0.0,40.0,720.4257937,0.0,0.015259259,0.0,0.0,December,Android,Chrome,,1.0,Returning,False,No
KqXhjgGxXYpJmh7p,0.0,0.0,0.0,1.0,8.0,38.0,2370.729167,0.015384615,0.030433925,0.0,0.0,November,Android,Opera,Europe,2.0,Returning,False,No
zEMWul0g0xeajHpj,,0.0,0.0,0.0,0.0,8.0,391.25,0.0,0.0125,,0.0,November,iOS,Chrome,South America,10.0,Returning,True,No
B7AyNKdf82YTT2be,2.0,3.0,31.5,0.0,0.0,2.0,48.5,0.0,0.05,0.0,0.0,November,Windows,Safari,North America,2.0,New,False,No
sQHM8Nu72Vq9a8g6,4.0,6.0,121.0,0.0,0.0,7.0,65.5,0.0125,0.0625,0.0,0.0,November,Windows,Safari,Middle East,1.0,Returning,False,No
e6as41QMOicW0ceL,,1.0,30.25,0.0,0.0,13.0,392.1875,0.0,0.005128205,60.26309658,0.0,December,Windows,UC Browser,North America,20.0,New,False,Yes
v6mzuAMSwdxkWet9,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.1,0.0,0.0,December,Windows,Safari,North America,2.0,New,True,No
cPfd5y7iXffq0uJ2,1.0,0.0,0.0,0.0,0.0,6.0,33.0,0.033333333,0.1,0.0,0.0,November,Android,Firefox,Asia-Pacific,20.0,Returning,False,No
syETyohg6smRgH2W,2.0,5.0,41.7,1.0,114.0,401.0,14568.16201,0.006633907,0.020148947,3.546315545,0.0,November,Android,Chrome,South America,1.0,Returning,False,Yes
z1PiE8Tj5chsD0lL,3.0,6.0,86.32857143,4.0,24.0,131.0,5619.384897,0.01294547,0.035488294,3.61382908,0.0,November,iOS,Chrome,North America,2.0,Returning,False,No
Ta5hLBt5SNBXbTh2,4.0,2.0,15.41666667,6.0,160.8333333,8.0,143.3333333,0.013333333,0.045238095,0.0,0.0,November,Windows,Safari,South America,2.0,Returning,False,No
BXNdjGEYXy0fka8h,0.0,0.0,0.0,0.0,0.0,51.0,1655.358333,0.0,0.013071895,0.0,0.0,November,Android,Chrome,North America,2.0,Returning,True,No
lODpCwjRjLXZeHLZ,4.0,0.0,0.0,0.0,0.0,91.0,3511.833059,0.002247191,0.007151775,0.0,0.0,December,iOS,Chrome,North America,1.0,Returning,False,No
e3XAXwQEsixcEXn5,3.0,0.0,0.0,0.0,0.0,12.0,405.1,0.05,0.055555556,0.0,0.0,November,iOS,Chrome,Europe,13.0,Returning,False,No
QFeHulzb1b2lOJdo,4.0,2.0,18.75,4.0,355.5,57.0,1182.590278,0.015384615,0.027094017,14.15437174,0.0,November,Windows,Safari,North America,10.0,Returning,False,Yes
uZHEmZPEMTfLe9d2,3.0,0.0,0.0,0.0,0.0,4.0,103.5,0.0,0.05,0.0,0.0,November,Android,Chrome,,6.0,Returning,False,No
5t9xol4W64BRRoBN,2.0,1.0,5.0,0.0,0.0,108.0,2367.4,0.0,0.003773585,0.0,0.0,December,Android,Chrome,North America,2.0,New,True,No
7xciMdtYCmELCRCy,4.0,2.0,25.625,0.0,0.0,162.0,8596.669979,0.005075446,0.012349829,1.469693253,0.0,December,Android,Chrome,Africa,2.0,Returning,False,No
boGXyGS2s9pji8oA,4.0,3.0,40.25,3.0,9.0,26.0,683.0292208,0.006451613,0.032319508,0.0,0.0,November,Windows,Safari,North America,2.0,Returning,False,Yes
y11unFb9KtIGi0cd,1.0,0.0,0.0,1.0,0.0,36.0,671.425,0.005405405,0.016216216,0.0,0.0,December,Android,Edge,North America,2.0,Returning,False,No
2pMa21edFeWkO7QS,1.0,7.0,167.375,6.0,135.0,155.0,4263.977734,0.005373737,0.012004543,112.6661365,0.0,November,Windows,Chrome,North America,2.0,Returning,False,Yes
UmNP9plPUrGzf6cA,4.0,0.0,0.0,0.0,0.0,4.0,87.875,0.0,0.026666667,0.0,0.0,November,Windows,Safari,South America,10.0,Returning,True,Yes
AqlevjcnTZIgv8rI,4.0,0.0,0.0,0.0,0.0,27.0,427.8166667,0.0,0.017283951,0.0,0.0,November,Android,Chrome,North America,1.0,Returning,False,No
krAdTuCetMirkbM2,2.0,0.0,0.0,0.0,0.0,6.0,192.0833333,0.044444444,0.035555556,0.0,0.0,November,iOS,Chrome,North America,2.0,Returning,False,No
NsNWxvx9Pzaa0XSm,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,December,Android,,,20.0,Returning,False,No
pBRymw5WHleHJPoW,1.0,0.0,0.0,1.0,0.0,46.0,2183.8875,0.0,0.010638298,0.0,0.0,November,Android,Chrome,Other,8.0,Returning,False,Yes
z4dneRWb2Vf5Ma43,3.0,13.0,448.0621212,2.0,504.5,171.0,5341.784253,0.009401851,0.016398799,12.09622118,,November,iOS,Chrome,North America,13.0,Returning,False,Yes
pItn8ZuUcKU4hwcJ,2.0,0.0,0.0,0.0,0.0,47.0,3650.316667,0.0,0.003333333,97.19657367,0.0,November,Android,Chrome,,10.0,Returning,False,Yes
BWtSvBMBRKYoogNs,,5.0,58.28571429,1.0,685.25,,,0.002247191,0.010759765,9.419346491,0.0,November,Android,,North America,2.0,,False,No
lxGT5q3FN4e1o8BG,1.0,0.0,0.0,0.0,0.0,3.0,120.5,0.0,0.066666667,0.0,0.0,November,Android,Chrome,Asia-Pacific,1.0,Other,True,No
UxTgJtspflQIH7su,2.0,0.0,0.0,0.0,0.0,98.0,3986.789646,0.006122449,0.027110844,0.0,0.0,December,Android,Chrome,North America,2.0,Returning,False,No
